Iteration,Intercept,Wave_366,Wave_376,Wave_385,Wave_395,Wave_405,Wave_414,Wave_424,Wave_434,Wave_443,Wave_453,Wave_463,Wave_472,Wave_482,Wave_492,Wave_502,Wave_511,Wave_521,Wave_531,Wave_541,Wave_550,Wave_560,Wave_570,Wave_580,Wave_589,Wave_599,Wave_609,Wave_619,Wave_628,Wave_638,Wave_648,Wave_655,Wave_658,Wave_665,Wave_668,Wave_675,Wave_685,Wave_694,Wave_704,Wave_714,Wave_724,Wave_734,Wave_743,Wave_753,Wave_763,Wave_773,Wave_782,Wave_792,Wave_802,Wave_812,Wave_821,Wave_831,Wave_841,Wave_850,Wave_860,Wave_870,Wave_880,Wave_889,Wave_899,Wave_909,Wave_918,Wave_928,Wave_938,Wave_947,Wave_957,Wave_967,Wave_976,Wave_986,Wave_995,Wave_1005,Wave_1015,Wave_1024,Wave_1034,Wave_1044,Wave_1053,Wave_1063,Wave_1072,Wave_1082,Wave_1091,Wave_1101,Wave_1111,Wave_1120,Wave_1130,Wave_1139,Wave_1149,Wave_1158,Wave_1168,Wave_1177,Wave_1187,Wave_1196,Wave_1206,Wave_1215,Wave_1225,Wave_1235,Wave_1244,Wave_1253,Wave_1254,Wave_1263,Wave_1264,Wave_1273,Wave_1283,Wave_1293,Wave_1303,Wave_1313,Wave_1323,Wave_1333,Wave_1343,Wave_1353,Wave_1363,Wave_1373,Wave_1383,Wave_1393,Wave_1403,Wave_1413,Wave_1423,Wave_1433,Wave_1443,Wave_1453,Wave_1463,Wave_1473,Wave_1483,Wave_1493,Wave_1503,Wave_1513,Wave_1523,Wave_1533,Wave_1542,Wave_1552,Wave_1562,Wave_1572,Wave_1582,Wave_1592,Wave_1602,Wave_1612,Wave_1622,Wave_1632,Wave_1642,Wave_1652,Wave_1662,Wave_1672,Wave_1682,Wave_1692,Wave_1702,Wave_1712,Wave_1722,Wave_1732,Wave_1742,Wave_1752,Wave_1762,Wave_1772,Wave_1782,Wave_1792,Wave_1802,Wave_1811,Wave_1821,Wave_1831,Wave_1841,Wave_1851,Wave_1861,Wave_1868,Wave_1871,Wave_1873,Wave_1878,Wave_1888,Wave_1898,Wave_1908,Wave_1918,Wave_1928,Wave_1938,Wave_1948,Wave_1958,Wave_1968,Wave_1978,Wave_1988,Wave_1998,Wave_2008,Wave_2018,Wave_2028,Wave_2038,Wave_2048,Wave_2058,Wave_2068,Wave_2078,Wave_2088,Wave_2099,Wave_2109,Wave_2119,Wave_2129,Wave_2139,Wave_2149,Wave_2159,Wave_2169,Wave_2178,Wave_2188,Wave_2198,Wave_2208,Wave_2218,Wave_2228,Wave_2238,Wave_2248,Wave_2258,Wave_2268,Wave_2278,Wave_2288,Wave_2298,Wave_2308,Wave_2318,Wave_2328,Wave_2338,Wave_2348,Wave_2358,Wave_2368,Wave_2378,Wave_2388,Wave_2398,Wave_2408,Wave_2418,Wave_2428,Wave_2437,Wave_2447,Wave_2457,Wave_2467,Wave_2477,Wave_2487,Wave_2497
11,156.8368155,0,0,0,0,0,0.050886296,0.028668445,0.020702618,0.025390411,0.017951048,0.020407247,0.016231943,0.007241809,0.009950686,0.003039494,0.008835295,-0.001537209,-0.009039227,-0.016581089,-0.01793864,-0.034092614,-0.026166568,-0.029084042,-0.020682551,-0.022406548,-0.023126666,-0.017107045,-0.020544429,-0.024100469,-0.024552454,-0.019274645,-0.027787934,-0.032881781,-0.030137078,-0.031770464,-0.029416051,-0.035582717,-0.036390911,-0.001528283,0.05437773,0.080455951,0.048898957,0.024743549,0.02676756,-0.020662749,-0.024411527,-0.020930981,-0.009237429,-0.012689862,0.009737079,-0.004041426,-0.014975155,-0.017681817,-0.021571389,-0.020109563,-0.019625618,-0.021389564,0.000296393,0.010614474,0.024633012,-0.02333621,0.020446465,0.008374679,-0.008600205,-0.01050751,-0.039849992,-0.028483061,-0.042043471,-0.025761501,-0.02186895,-0.006285174,0.002996246,0.007941657,0.022813401,0.032206151,0.042441711,0.049767856,0.057921743,0.042234594,0.027711673,-0.011298563,-0.006389807,0.008785595,-0.042020775,-0.024563674,-0.048752367,-0.052638808,-0.05774853,-0.064187551,-0.05182473,-0.041533734,-0.032137222,-0.011380641,0.003980389,0.016392055,0.036486978,0.01888182,0.031757988,0.038947684,0.032641055,0.039002099,0.061545885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034418545,0.023780308,0.034798116,0.026540538,0.036211593,0.031264496,0.029627449,0.026907206,0.016085463,0.01730124,0.014170727,0.011553589,0.001254797,0.007980417,0.006416295,0.013027474,0.002325927,-0.006590928,-0.004379172,-0.02453318,-0.028802409,-0.022102932,-0.011619634,-0.022206662,-0.008448961,-0.032389148,-0.014358069,-0.020429974,0.000353597,-0.00889234,-0.002868308,0.004096546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02605248,-0.020606889,-0.005056103,-0.01512882,-0.013392894,-0.015337391,0.001932964,-0.009163773,-0.011240517,-0.005753971,-0.006919101,-0.01010821,0.004099789,-0.000581628,0.007270184,0.003603888,0.005566834,0.012510187,0.006058178,0.000842561,0.006650903,0.019802688,0.007942408,0.010983524,-0.004406558,0.02779922,0.00608616,0.014875808,0.001905163,0.020879044,0.012969239,0.024429951,0.010246558,0.012801212,0.01430653,0.032852674,0.016968606,0.01093746,-0.020429281,0,0,0,0,0,0,0,0,0
12,146.587798,0,0,0,0,0,0.001615354,-0.012898245,-0.008095434,0.009112877,0.027063471,0.023880357,0.028627265,0.033926374,0.027230435,0.029208432,0.016534821,0.014602861,-0.001725834,-0.017542799,-0.022535899,-0.045741049,-0.045471875,-0.046282592,-0.037944747,-0.041819368,-0.036496878,-0.02452226,-0.024722631,-0.020990722,-0.022900067,-0.009004823,0.00413199,-0.010404831,0.010434278,0.019674435,0.014717774,-0.021137124,-0.061048216,-0.040196517,0.060751791,0.105425891,0.082304805,0.061419286,0.034498273,-0.022459548,-0.038612975,-0.021689552,-0.026474336,-0.015189187,-0.016024672,-0.022400294,-0.035583724,-0.032709098,-0.029792998,-0.036294507,-0.035670285,-0.021628993,-0.007626581,0.001414492,-0.013189646,-0.00705728,0.026400811,-0.005181674,0.012002994,-0.001419188,-0.011057511,-0.022856711,-0.033853238,-0.019370911,-0.016386937,-0.01080752,0.005192273,0.020312867,0.017104877,0.039303254,0.055148611,0.057182877,0.060544147,0.047031559,0.064029252,-0.032043896,-0.025001927,-0.008410394,-0.023063989,0.005543421,0.013097652,0.00404958,-0.044554534,-0.054339692,-0.048944442,-0.036597822,-0.019781735,-0.009844317,0.016464634,0.023465952,0.047971578,0.031961871,-0.01451528,0.028602654,0.020316575,-0.02071492,0.009232238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052873753,0.03557209,0.079989856,0.076171848,0.071353808,0.058063702,0.058702303,0.044107752,0.025358486,0.02483638,0.022748903,0.006664595,0.001863797,0.007942925,0.003495754,0.000627054,-0.0071429,-0.017976182,-0.011273141,-0.031734991,-0.054424464,-0.054784762,-0.037896917,-0.01784194,-0.026119908,-0.020619746,-0.024461092,-0.029570458,-0.021570445,-0.014310101,-0.007368186,0.01490164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014990406,0.002828311,0.006453589,-0.004766584,-0.002867841,0.013150312,0.02033434,0.014869204,0.016554451,0.006829938,0.006852003,0.004771465,0.004241718,0.012581378,-0.00372351,0.010613546,0.01141959,0.016116204,0.001467764,-0.00479575,-0.011602121,-0.000777378,-0.010718741,-0.000896447,-0.026091172,-0.007814464,-0.001162229,-0.002833027,-0.032637847,0.00709667,-0.022299908,0.001055718,-0.030574172,-0.010800102,-0.041417692,-0.040612033,-0.008784823,0.003034288,-0.00345077,0,0,0,0,0,0,0,0,0
13,137.0545814,0,0,0,0,0,-0.018310454,-0.008821156,-0.009490817,0.007987841,0.017667776,0.019593457,0.014520941,0.021114898,0.014608396,0.021061723,0.004555777,0.005663677,0.000436951,-0.006314549,-0.008819455,-0.017091125,-0.019992999,-0.02084805,-0.017398095,-0.019705786,-0.022513136,-0.012387004,-0.014855664,-0.013074455,-0.014126546,-0.006915772,-0.005476838,-0.009168712,-0.006075589,-0.00248469,-0.012119351,-0.030259712,-0.048398348,-0.027734685,0.046003074,0.0797988,0.057435725,0.009560602,0.029206476,-0.00046386,-0.033391617,-0.022061928,-0.01430275,-0.00702696,0.011270571,0.004636777,-0.001121284,-0.009063378,-0.011929272,-0.000174204,-0.01156787,-0.003912902,0.007303659,0.006249605,0.011646641,-0.026750434,0.026976467,-0.043141753,-0.014421837,-0.03005458,-0.045394893,-0.049899321,-0.069429033,-0.062312319,-0.039049688,-0.020290019,-0.010223018,0.003003417,0.01783261,0.034627171,0.036676282,0.044849677,0.053021706,0.071404333,0.075432857,-0.020626757,-0.026314027,0.002065961,-0.023951933,0.029821142,-0.005207243,-0.030187998,-0.051610169,-0.047115152,-0.039362275,-0.025298192,-0.008846972,-0.000895752,0.014954096,0.01838831,0.038342831,0.015959745,0.016957761,0.052377366,0.042427168,0.03140413,0.015890779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009758803,-0.035354767,0.031833652,0.044175073,0.04183548,0.050715885,0.038808661,0.019770229,0.011462499,0.021947749,-0.009834005,-0.002784428,-0.015409867,-0.008896657,-0.020134534,0.001612288,-0.003646961,-0.006338839,-0.011310942,-0.005132417,-0.030229927,-0.02200152,-0.02990218,-0.012023379,0.001144953,-0.010461493,-0.021957668,-0.017009858,-0.032019717,0.008398113,0.010772653,0.038051107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041983711,0.038379697,0.036715188,-0.009701784,-0.011230335,0.012094061,0.009490656,-0.008232594,-0.002161441,-0.004883871,-0.003173094,-0.013369573,-0.003101683,-0.003968633,-0.010177537,-0.004125812,-0.003522129,0.008651618,0.008455209,-0.012761413,-0.008482121,0.008099819,-0.011527464,-0.010379734,-0.024377557,-0.011672826,-0.007240498,-0.00518,-0.007645879,0.003288249,-0.005149984,-0.001747194,-0.00271711,0.000912776,0.002598282,0.017072084,0.000713512,0.037369253,0.026139875,0,0,0,0,0,0,0,0,0
14,114.4733826,0,0,0,0,0,0.045736106,0.005972919,0.008073493,0.000823436,0.001006183,-0.005762372,-0.008560028,-0.007414829,-0.009203086,0.000457013,-0.010164684,-0.012872522,-0.024511868,-0.037393637,-0.039917952,-0.048362576,-0.046308864,-0.037529029,-0.025077767,-0.025188853,-0.019793619,-0.008918509,-0.004737132,0.003025395,0.01203446,0.027355282,0.026380454,0.015270899,0.018898119,0.022562267,0.009019371,-0.012752603,-0.05371677,-0.042793102,0.038436551,0.099813623,0.093843914,0.044993191,-0.004095765,-0.016171893,-0.024729621,-0.007944928,0.000927292,-0.015362914,0.005729936,-0.011787406,-0.007260509,-0.012768182,-0.020605524,-0.015386428,-0.027940246,-0.0207378,0.003247599,0.007833534,0.020749828,-0.047900471,0.077582142,-0.045538825,-0.029566104,-0.015848291,-0.053065131,-0.035928888,-0.053712893,-0.043057372,-0.033252201,-0.010091956,-0.001344372,0.020454817,0.02526441,0.035606013,0.028253081,0.045492414,0.067307627,0.062284417,0.038039408,-0.018462559,0.023110643,-0.000791084,-0.001131737,-0.010846634,-0.020886777,-0.04364411,-0.049548141,-0.06579958,-0.052570459,-0.028703244,-0.032510661,-0.011755708,-7.61E-05,0.010275121,0.010501935,0.011580928,0.012097031,0.058184306,0.072079767,0.039044636,0.027394514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011470058,-0.006056809,0.050692072,0.036307016,0.040472899,0.047498255,0.034903029,0.031399635,0.017088503,0.006489549,-0.011515405,-0.017351818,-0.023704214,-0.014709453,-0.02161269,-0.003905901,0.011336984,0.000659736,0.002423407,0.002315003,-0.01740127,-0.013231362,-0.003685113,0.00023547,-0.009581382,-0.02508549,-0.009777679,-0.009299032,-0.028170989,-0.000185082,0.009982991,0.015694129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092892115,0.07747888,0.070331114,0.031576799,0.002877544,0.02238392,0.012209213,-0.003919506,-0.000776252,-0.011161384,-0.01047207,-0.005005585,-0.006620245,0.000876904,0.002630169,0.014044705,0.012927553,0.019219332,0.00902231,-0.001330424,-0.001815216,0.008575797,-0.016913314,-0.032341644,-0.038815695,-0.039753458,-0.033852158,-0.013667904,-0.037668943,-0.01011918,-0.034653965,-0.015011629,-0.023645175,-0.013564745,-0.01579923,-0.023868209,0.003508179,0.02236045,0.021909551,0,0,0,0,0,0,0,0,0
15,57.04471551,0,0,0,0,0,0.053710816,0.010732658,-0.005602575,-0.005477309,-0.001976905,-0.00285339,-0.006547732,-0.004558587,-0.013380977,0.002764097,0.016928956,0.002551057,0.000843885,-3.02E-05,-0.009661003,-0.025281249,-0.034597569,-0.035843361,-0.022905421,-0.017615241,-0.018708915,-0.013513129,-0.016181273,-0.014694163,-0.008783806,-0.0146526,0.002726034,-0.006230257,-0.003117423,0.005966937,-0.001270064,-0.012349584,-0.043449012,-0.044002462,0.050723237,0.101923381,0.063533106,0.031514135,0.049502376,-0.038839465,-0.051500369,-0.04354515,-0.025083512,-0.012907518,0.007308447,-0.017875338,-0.018757258,-0.012159594,-0.015487445,-0.010415772,-0.014388008,-0.012493726,0.033581469,0.036378042,0.046262192,-0.008568456,0.076471907,-0.024266369,-0.019921342,-0.011447743,-0.059076823,-0.046255705,-0.082263626,-0.044969887,-0.04385495,-0.016593615,0.007857505,0.015526275,0.03440479,0.050385867,0.058808616,0.074099827,0.100451103,0.072214685,0.029847291,-0.082350295,0.001083802,-0.020366001,-0.057527787,-0.026723278,-0.071089818,-0.065822438,-0.080110627,-0.077973857,-0.079788676,-0.050026306,-0.068794031,-0.023534667,-0.017245775,-0.002946692,0.028286641,-0.005217888,0.024628152,0.11354039,0.13114523,0.069464998,0.09619801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006413444,-0.029783167,0.062111161,0.049357764,0.049072512,0.055044326,0.041191183,0.016521472,0.006491869,0.005444516,-0.008078508,-0.004068836,-0.00917091,-0.007936171,0.007206546,0.011108258,0.02298642,-0.011463936,0.00931522,-0.026577924,-0.051828116,-0.026065907,-0.017348591,0.005887446,-0.013323698,-0.025389906,-0.015042917,-0.018076915,-0.043161005,0.003001134,-0.000128506,0.011864927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035047067,0.028529036,0.049344193,0.009272053,0.00171029,0.005708756,0.022658182,0.006308001,-0.001474312,-0.002708938,0.006130796,0.010237079,-0.003716806,0.016048238,-0.005277923,0.024009664,0.001906767,0.016533508,0.010713058,0.008294462,-0.008926297,0.004669347,-0.007055957,-0.009372459,-0.003443504,-0.002085976,-0.017572302,0.004723958,-0.007276279,0.003920933,0.007696745,-0.005394502,-0.057798724,-0.009796987,-0.018640818,-0.006984021,0.012537895,0.003173434,0.015592019,0,0,0,0,0,0,0,0,0
16,89.8947865,0,0,0,0,0,-0.053776725,-0.029317365,-0.024085921,-0.005108167,0.001163348,0.010956083,0.004231456,0.005292181,-0.000482914,0.006146176,0.010260421,0.005408548,-0.000653759,-0.003634783,0.005879912,-0.011578409,-0.001309211,-0.001354786,0.00522096,0.005176692,0.004017126,0.012757393,0.008941566,0.00913034,0.00450828,0.011826393,0.005722791,-0.000488375,0.002316084,0.002879123,-0.001771203,-0.000431102,-0.005121488,0.001508644,0.029636725,0.035059734,0.02527721,0.011496574,-0.007534092,-0.000177532,0.002289596,-0.002034096,-0.002118627,-0.008062013,0.028730429,0.012650372,-0.002441848,-0.011314205,-0.009989201,-0.017616267,-0.02031639,-0.029783259,-0.015221191,-0.004190159,0.010265574,-0.066743983,0.065043648,-0.00358751,-0.0029633,-0.015412306,-0.062755541,-0.051133547,-0.071294831,-0.052461306,-0.034062294,-0.013344858,-0.00421278,0.016005659,0.020780077,0.0331184,0.039754721,0.055961911,0.069657114,0.059728305,0.053696539,-0.003283137,-0.000710934,-0.01150194,-0.031492975,0.021651235,-0.028098197,-0.043031815,-0.052970706,-0.066400866,-0.041289316,-0.022592142,-0.014545784,-5.94E-05,0.021510762,0.031616329,0.02523074,0.037779748,0.004677814,0.012920644,0.033914,0.05927945,0.055576083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049897381,-0.002543469,0.067258377,0.033542035,0.036950627,0.023016254,0.010897138,0.004684688,0.001977693,0.015218529,-0.003236885,-0.003035485,-0.020310594,-0.013835625,-0.01550093,-0.003111798,0.003952188,-0.012372748,-0.005315832,-0.013879438,-0.024072129,-0.0094643,-0.002720118,-0.014561657,0.004618837,-0.019525794,-0.022937917,-0.008745621,-0.012026023,0.002001166,0.006534987,0.020057461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030090941,0.026089327,0.023053733,0.018055223,-0.009509692,-0.004459712,0.002527228,-0.013661155,-0.014695206,-0.016822534,-0.013327284,-0.016472119,-0.009372424,0.001049774,0.002004992,-0.006590635,-0.004890718,0.007547477,0.003443276,-0.013692058,-0.007398985,0.002985463,-0.003562701,-0.009651562,-0.036311557,-0.003398513,-0.011321097,-0.008636218,0.001743961,-0.000789736,0.005048234,0.012636761,-0.001755102,0.008393673,0.002898334,0.010439697,0.005133225,0.022864753,-0.016089772,0,0,0,0,0,0,0,0,0
17,172.7920709,0,0,0,0,0,0.052878503,0.02017441,0.018041923,0.028684393,0.016761683,0.007735859,0.003120392,0.005188252,0.001557701,0.003986445,-0.003628367,-0.015621043,-0.028983278,-0.04327415,-0.043737616,-0.059822043,-0.049151186,-0.051764976,-0.039188385,-0.035133206,-0.029669696,-0.020937398,-0.016003879,-0.00982469,-0.00785582,0.011394101,0.015836106,0.006217387,0.014678174,0.019075977,0.007268021,-0.026565033,-0.064033722,-0.048344224,0.061621332,0.131870111,0.109729944,0.049254115,-0.013931403,-0.044787833,-0.05380932,-0.042192553,-0.031213689,-0.028713673,-0.01456747,-0.005684815,-0.014008895,0.000495167,0.001627963,0.010724434,0.016286492,0.008937571,0.025316334,0.029496919,0.050031823,-0.034885241,0.066677983,-0.027911975,-0.046174045,-0.043606204,-0.049871231,-0.031013148,-0.047995645,-0.028469541,-0.033555647,-0.015103329,-0.001261313,0.012829837,0.02608528,0.040165402,0.034352846,0.040619289,0.038619872,0.016679658,0.019086733,-0.021366716,0.024209095,0.002712388,-0.028718235,-0.000531055,-0.048926058,-0.048698872,-0.066371626,-0.072802774,-0.046834998,-0.042652172,-0.037465078,-0.015339332,0.015586082,0.030335333,0.051004592,0.028026481,0.03970624,0.047632763,0.033822126,0.018101242,0.047660181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029716195,0.006687433,0.052510218,0.051269475,0.038849106,0.032104029,0.04101357,0.021506163,0.006190843,0.015106896,0.006737325,0.010926599,-0.014287293,-0.007866553,-0.004351402,-0.005369981,-0.001087569,-0.005401536,0.01650404,-0.001493015,-0.02533875,-0.035109432,-0.024382121,-0.008057115,-0.006550593,-0.026260626,-0.009754818,-0.001221764,-0.032018796,0.002127178,0.0122505,0.018686962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036850297,0.041986295,0.031203144,0.007578606,-0.010788818,0.011347628,0.010586351,-0.006479652,-0.011264834,-0.006051066,-0.017211091,-0.003193035,-0.007015604,-0.002409623,0.000302853,-0.005052827,0.006069667,0.008859878,0.00682986,0.002463727,-0.00154905,0.020162407,-0.009677372,-0.015417855,-0.0187712,-0.00398251,-0.005538527,0.026876857,-0.01104317,-0.001591625,-0.004684528,0.003542661,-0.022355571,-0.00873624,-0.023903839,-0.003976048,0.028056028,0.017929994,0.004308282,0,0,0,0,0,0,0,0,0
18,114.8371838,0,0,0,0,0,0.030512257,-0.016655566,-0.016769211,-0.00903742,0.009393133,-0.015322748,-0.001970173,0.01864375,0.002080904,0.014363657,0.015978147,0.010182555,0.010096009,0.01354413,0.006920597,-0.018228281,-0.020015883,-0.032562085,-0.024281047,-0.036168124,-0.028486427,-0.020581282,-0.01255701,-0.005482513,-0.020976685,0.001974701,0.022734378,-0.016297292,0.01336977,0.023342384,-0.005595643,-0.056748491,-0.090737787,-0.077316648,0.035998143,0.116053546,0.110447535,0.057194623,0.001009197,-0.034759533,-0.03739851,-0.007123767,-0.011291164,-0.015702246,-0.002461026,-0.000191562,-0.036905931,-0.030181388,-0.013493492,0.001105514,-0.024350102,-0.025227952,0.009514583,0.015339036,0.013813905,-0.107251603,0.129284187,-0.028772047,-0.000580233,-0.048458567,-0.078563818,-0.062862448,-0.083891957,-0.050308775,-0.028689911,-0.002703199,-0.000567396,0.02340374,0.039485008,0.04738157,0.033119125,0.051014742,0.071230583,0.017862645,0.075499034,0.024632273,0.066641761,-0.042578055,-0.016722118,0.016838844,-0.004941353,-0.011721187,-0.027572392,-0.051853381,-0.014605484,0.01329097,-0.025444485,-0.007434711,0.00426296,-0.001711992,-0.021317543,-0.006366672,-0.064417587,0.014552329,0.053762423,0.048979393,0.062064632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065928441,0.052473308,0.158797613,0.091816471,0.040840525,0.054583294,0.056407096,0.04024731,0.029976341,0.029070552,-0.014364921,0.018461628,-0.010186806,-0.004803404,-0.01984256,-0.016938632,-0.010816839,-0.041130011,-0.015654823,-0.056589058,-0.097870437,-0.040469545,-0.023421538,-0.009003797,-0.007964472,-0.014742444,0.012199662,0.014111159,-0.014282052,0.006459617,0.024221887,0.068524628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033081798,0.037829696,0.047041252,0.000173709,0.018630411,0.020821376,0.021984456,-0.003357366,-0.006979118,-0.02062653,-0.012276164,-0.040891891,-0.032215124,-0.01085671,-0.007948122,-0.007227542,-0.001869795,-0.005138478,-0.03494955,-0.031449303,-0.04189224,0.002304229,-0.043373379,-0.031461505,-0.032188991,-0.02069875,-0.000374327,0.00263627,0.021809426,0.00400911,-0.03936684,0.020064776,-0.041916107,-0.033581237,-0.009931442,-0.016792442,0.030250764,0.035987248,0.043791409,0,0,0,0,0,0,0,0,0
19,142.6788706,0,0,0,0,0,0.020923416,0.005940277,0.013934488,0.020771471,0.015681082,0.006758133,0.010257572,0.013268314,-0.005107648,0.013505318,0.01452381,0.008881389,-0.004152563,-0.012012257,-0.022783511,-0.051896407,-0.041986075,-0.048127267,-0.027923129,-0.031272659,-0.029589606,-0.01726617,-0.01161048,-0.010321144,-0.010985182,0.010268214,0.010353697,-0.010345885,0.001316032,0.008270179,0.00100377,-0.01704351,-0.05320084,-0.040333203,0.039038942,0.097945215,0.078136123,0.03700324,0.036197416,-0.019551494,-0.030387315,-0.019266611,-0.0178553,-0.014810166,-0.003722935,-0.016018104,-0.026293237,-0.021288977,-0.026815542,-0.021642426,-0.034952095,-0.031766012,-0.021528103,-0.015299939,-0.008137477,-0.036691832,0.056582415,-0.010369282,0.024007691,0.007257511,-0.034450351,-0.018223056,-0.060515224,-0.024963766,-0.028812885,0.000591844,0.01102939,0.030179466,0.02855795,0.042293775,0.057244562,0.065916108,0.079029627,0.059407821,0.068730364,-0.000203444,0.00720622,-0.043492226,0.011639313,0.02571526,-0.009853795,-0.026627984,-0.055946232,-0.071834088,-0.061580746,-0.033386088,-0.039426452,-0.019649797,-0.014887479,-0.012118319,-0.014689834,-0.005787255,-0.010259728,0.001631884,0.039897794,0.032005941,0.039917541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041196466,-0.017485152,0.082856289,0.096996677,0.085820521,0.067575186,0.038045139,0.03114765,0.007203774,0.025184061,0.011013246,-0.002350809,-0.014919396,-0.01342107,-0.013738301,-0.017902704,-0.009037932,-0.017102744,-0.037164041,-0.056659638,-0.060967055,-0.012072257,-0.01111148,-0.019115671,0.002614211,-0.031853008,0.00176959,0.013920854,0.020327373,0.012947385,0.051616121,0.108196297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027081297,0.018493392,0.034279934,-0.002733288,-0.020250497,-0.006285764,0.011816721,-0.00355471,-0.004617397,-0.010374693,-0.018942624,-0.006594212,-0.025501318,-0.026846354,-0.02916481,-0.004304186,-0.035018352,-0.015164378,-0.034426597,-0.01974214,-0.014384334,-0.003275042,-0.015301084,-0.002161432,-0.021208036,-0.004426275,0.000549045,-0.015876687,-0.029704057,0.009152925,-0.010464286,0.02108023,-0.009331802,-0.011339507,-0.015283717,0.021257311,0.03460066,0.026994957,0.032679472,0,0,0,0,0,0,0,0,0
20,153.2019794,0,0,0,0,0,0.04070908,0.012661632,0.014180102,0.021835083,0.023597273,0.019747801,0.019655698,0.017863344,0.018043468,0.016808572,0.018596286,-0.003024371,-0.0192488,-0.034254462,-0.047397516,-0.069194321,-0.060963064,-0.060881749,-0.046048259,-0.03949241,-0.040011736,-0.027667909,-0.024914091,-0.021321099,-0.011481591,-0.00083546,0.012327055,-0.002064495,0.009924102,0.023187554,0.014614472,-0.011798616,-0.043079244,-0.019352966,0.064018456,0.116853722,0.071749827,0.023284232,0.011826491,-0.024807012,-0.048279119,-0.041900669,-0.022177484,-0.022476077,-3.04E-05,-0.000687048,-0.015766024,-0.012854805,-0.015896231,-0.008525358,-0.011326295,-0.008548411,0.014966133,0.025444162,0.043519941,0.012593564,0.030231512,-0.000353782,-0.029054983,-0.027255448,-0.054926735,-0.04705364,-0.064327047,-0.036487657,-0.034725772,-0.012701225,0.012418237,0.017288574,0.027327437,0.045747719,0.046112241,0.059376717,0.074149127,0.056736113,0.01394906,-0.044601956,0.029311538,-0.010850939,-0.04560763,-0.009756754,-0.041490397,-0.048331152,-0.048806911,-0.051363979,-0.04311339,-0.032216607,-0.020797109,-0.016452275,-0.014037117,0.005339677,-0.001159397,0.004171534,-0.000966248,0.045395216,0.047412132,0.036106361,0.071994169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032976654,0.001768051,0.034274062,0.034498466,0.036115762,0.032776076,0.026583717,0.02107711,0.011241469,0.0167247,0.003743425,0.001801821,-0.013618051,-0.000387227,-0.000113163,0.013117494,0.005378872,-0.010659294,0.009429854,-0.015137183,-0.01835514,-0.010609825,-0.017449189,-0.010145986,0.004102455,-0.028200636,-0.003077868,-0.00392344,0.004160317,0.00546976,0.015998058,0.013061096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312919,0.025070276,0.032641302,0.010393104,0.000455717,-0.004377972,0.011673045,-0.001829541,-0.01537429,-0.004416514,-0.013545948,-0.010771611,-0.012019447,-0.005247006,-0.00548563,-0.010226214,-0.010884738,0.003075568,-0.009570634,-0.003692671,-0.010318378,-0.000716406,-0.021549311,0.005703331,-0.027292049,-0.004411915,-0.005189453,0.001467039,-0.001968819,0.005032987,-0.01088287,0.00956456,-0.027142862,-0.00626331,0.012171514,0.003741729,0.0147763,0.017180683,0.02441848,0,0,0,0,0,0,0,0,0
