Iteration,Intercept,Wave_366,Wave_376,Wave_385,Wave_395,Wave_405,Wave_414,Wave_424,Wave_434,Wave_443,Wave_453,Wave_463,Wave_472,Wave_482,Wave_492,Wave_502,Wave_511,Wave_521,Wave_531,Wave_541,Wave_550,Wave_560,Wave_570,Wave_580,Wave_589,Wave_599,Wave_609,Wave_619,Wave_628,Wave_638,Wave_648,Wave_655,Wave_658,Wave_665,Wave_668,Wave_675,Wave_685,Wave_694,Wave_704,Wave_714,Wave_724,Wave_734,Wave_743,Wave_753,Wave_763,Wave_773,Wave_782,Wave_792,Wave_802,Wave_812,Wave_821,Wave_831,Wave_841,Wave_850,Wave_860,Wave_870,Wave_880,Wave_889,Wave_899,Wave_909,Wave_918,Wave_928,Wave_938,Wave_947,Wave_957,Wave_967,Wave_976,Wave_986,Wave_995,Wave_1005,Wave_1015,Wave_1024,Wave_1034,Wave_1044,Wave_1053,Wave_1063,Wave_1072,Wave_1082,Wave_1091,Wave_1101,Wave_1111,Wave_1120,Wave_1130,Wave_1139,Wave_1149,Wave_1158,Wave_1168,Wave_1177,Wave_1187,Wave_1196,Wave_1206,Wave_1215,Wave_1225,Wave_1235,Wave_1244,Wave_1253,Wave_1254,Wave_1263,Wave_1264,Wave_1273,Wave_1283,Wave_1293,Wave_1303,Wave_1313,Wave_1323,Wave_1333,Wave_1343,Wave_1353,Wave_1363,Wave_1373,Wave_1383,Wave_1393,Wave_1403,Wave_1413,Wave_1423,Wave_1433,Wave_1443,Wave_1453,Wave_1463,Wave_1473,Wave_1483,Wave_1493,Wave_1503,Wave_1513,Wave_1523,Wave_1533,Wave_1542,Wave_1552,Wave_1562,Wave_1572,Wave_1582,Wave_1592,Wave_1602,Wave_1612,Wave_1622,Wave_1632,Wave_1642,Wave_1652,Wave_1662,Wave_1672,Wave_1682,Wave_1692,Wave_1702,Wave_1712,Wave_1722,Wave_1732,Wave_1742,Wave_1752,Wave_1762,Wave_1772,Wave_1782,Wave_1792,Wave_1802,Wave_1811,Wave_1821,Wave_1831,Wave_1841,Wave_1851,Wave_1861,Wave_1868,Wave_1871,Wave_1873,Wave_1878,Wave_1888,Wave_1898,Wave_1908,Wave_1918,Wave_1928,Wave_1938,Wave_1948,Wave_1958,Wave_1968,Wave_1978,Wave_1988,Wave_1998,Wave_2008,Wave_2018,Wave_2028,Wave_2038,Wave_2048,Wave_2058,Wave_2068,Wave_2078,Wave_2088,Wave_2099,Wave_2109,Wave_2119,Wave_2129,Wave_2139,Wave_2149,Wave_2159,Wave_2169,Wave_2178,Wave_2188,Wave_2198,Wave_2208,Wave_2218,Wave_2228,Wave_2238,Wave_2248,Wave_2258,Wave_2268,Wave_2278,Wave_2288,Wave_2298,Wave_2308,Wave_2318,Wave_2328,Wave_2338,Wave_2348,Wave_2358,Wave_2368,Wave_2378,Wave_2388,Wave_2398,Wave_2408,Wave_2418,Wave_2428,Wave_2437,Wave_2447,Wave_2457,Wave_2467,Wave_2477,Wave_2487,Wave_2497
418,49.01274675,0,0,0,0,0,-0.000369731,-0.000140199,9.83E-05,0.000603723,0.000511655,0.000568869,2.05E-05,0.000355516,0.000483432,0.000534158,0.000493097,0.000357214,-0.000173504,-0.000799741,-0.000942348,-0.001189451,-0.001164582,-0.000829798,-0.00058531,-0.000606645,-0.000322507,-0.000327698,-0.000255914,-0.000128834,3.14E-05,0.000311287,0.000247541,0.000409013,0.000466909,0.000528902,0.000463317,-0.000347644,-0.002041139,-0.002251338,0.000531219,0.003325968,0.002157084,0.00120605,0.000141307,-0.001188972,-0.001286602,-0.000900889,-0.000661209,-0.000334567,-0.000225332,2.87E-08,0.000313078,1.24E-05,0.000143807,0.000155477,0.00087685,0.001075623,0.000656859,0.000779024,0.000868701,0.000627237,-0.002017654,0.000105057,-0.000621952,-0.001375412,-0.000795852,-0.001078245,-0.001436213,-0.001252267,-0.001255867,-0.000644806,-0.000243685,0.000245553,0.000254841,0.000805428,0.001084915,0.001113423,0.001102164,0.001319557,0.001964312,-0.001891071,-0.000495677,-0.000592991,-0.001487149,0.000359614,-0.000191205,-0.000961089,-0.001135278,-0.000820411,-0.001082846,-0.001277735,-0.000716457,-0.000420005,-0.000112871,0.000986643,0.001984999,0.000783706,0.001623731,0.00155082,0.000932894,0.001287664,-0.00049967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000442231,0.000103975,0.001048348,0.001614377,0.001739008,0.00129661,0.001312881,0.001270714,0.001067989,0.000343621,0.000128672,0.000147535,0.00019507,-5.11E-05,0.000801259,5.84E-05,-6.15E-05,0.000191171,-0.000412788,-0.000345337,-0.000654459,-0.000684198,-0.000505268,-0.000282442,-0.000210403,-0.000136986,-0.001071912,-0.000836229,-0.000352075,0.000162728,0.000305452,0.000223693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001488604,0.001242615,0.001487183,0.001029268,0.000383236,0.000622864,0.000663126,0.000295475,-0.000471574,-0.000116513,-0.000422878,-0.000197702,-0.000591943,-0.00058131,-0.000576003,-0.00069771,-0.000835745,-0.000594065,-0.000953782,-0.000627185,-0.000450704,-0.000538576,-0.000369076,-0.000351301,-0.00045166,-1.34E-05,-0.000529323,5.30E-05,-0.001152125,-0.000357834,-0.000621829,-3.80E-05,-0.000324151,-0.000651906,-0.000230423,0.000552575,5.98E-05,-0.000185723,0.000438728,0,0,0,0,0,0,0,0,0
419,49.03108378,0,0,0,0,0,-0.001121151,-0.000169042,-0.000331717,0.000800788,0.000477971,0.000661322,0.000404551,0.000804782,0.000423759,0.000825714,0.000390844,0.000432533,0.000137548,0.000134307,-0.000215281,-0.000745681,-0.000988985,-0.000911979,-0.000701105,-0.000611326,-0.00083751,-0.000717428,-0.0007871,-0.000738961,-0.000563869,-0.000227272,-0.000273402,-0.000299935,4.82E-05,0.000227246,-5.69E-05,-0.001094255,-0.002753918,-0.003345899,0.000306664,0.003533073,0.003038489,0.002061121,-0.001024597,0.000442343,-9.23E-05,0.000144255,0.000106078,0.000386089,0.000374885,-9.57E-05,-0.000405033,-0.000963322,-0.001021,-0.000720919,-0.00093151,-0.000475344,-0.000199152,-0.000223231,-0.000424475,0.000358929,0.00010281,3.13E-05,-0.000331739,-0.000905568,-0.001522076,-0.001587782,-0.002178966,-0.001934896,-0.001588937,-0.000936922,-0.000329173,0.000205399,0.000478619,0.001812296,0.001626997,0.001795525,0.002380658,0.002976052,0.002045871,-0.00151798,-0.000939834,-0.00010327,-0.00093327,0.000215893,-0.000635662,-0.00054127,-0.001069893,-0.000839358,-0.001725448,-0.00183102,-0.001062349,-0.000111884,0.000166821,0.001405336,0.001955885,0.001369336,0.000323955,0.001286754,0.001538957,0.000411528,-0.000465419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174451,0.001007506,0.001556927,0.002239664,0.001955202,0.001973517,0.001919684,0.001526705,0.000948684,0.001331138,0.000462415,6.23E-05,0.000323482,-0.000180291,0.000359673,-0.000157233,-0.000287885,-0.00036042,-0.000585312,-0.001409006,-0.001665488,-0.001192025,-0.000417981,-0.000446719,1.96E-05,-0.000849489,-0.000703392,-0.001026977,3.19E-05,0.000185289,0.000223613,0.000364691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98E-05,-0.000281253,-0.000402551,-0.000501337,-0.000220595,0.000289073,0.000202071,0.000604593,-0.000180764,4.54E-06,6.10E-06,-0.000162196,-0.000287654,0.000246863,-6.75E-05,0.000651589,4.65E-05,0.000398467,-4.62E-05,0.000175405,-0.000346961,-4.41E-05,-0.000220405,0.000264018,0.000128544,6.90E-05,-0.000236868,0.000616239,-0.000509701,-0.000507569,6.66E-05,0.000474447,-0.001020388,-0.001248535,-0.000715341,-0.00029231,-0.000814414,0.000351202,2.21E-05,0,0,0,0,0,0,0,0,0
420,48.7280599,0,0,0,0,0,-0.000455037,-0.000443576,0.000138688,0.000618668,0.000540966,0.000384781,0.000253359,0.000509087,0.000692161,0.000950614,0.000837857,0.000176984,-0.000481088,-0.00102473,-0.001502604,-0.002023146,-0.001772353,-0.001371585,-0.001232999,-0.001153676,-0.000900717,-0.000707349,-0.000469159,-0.000460706,-7.72E-05,0.000511572,0.000527123,0.000383145,0.000693048,0.000882214,0.000850555,0.000209367,-0.001153723,-0.001668257,0.000869953,0.003014312,0.002071496,0.001741372,-0.000898415,0.000269769,-0.000430721,-0.000268069,-3.92E-05,2.25E-05,-0.000495141,-0.000457418,-0.000458909,-0.00065833,-0.000660014,-0.000736459,-0.000312523,-0.000117348,-2.51E-06,-0.000290018,-6.53E-05,0.001704448,-0.00189978,0.000545891,4.71E-05,-0.001008711,-0.000779153,-0.000985899,-0.001253193,-0.001074558,-0.000854778,-0.00032066,8.61E-05,0.000416055,0.000567882,0.00084046,0.001357878,0.001219987,0.001326802,0.001414091,0.001900004,-0.001620548,-0.001135405,-0.000405892,-0.000906309,0.00034844,7.06E-05,-0.000838673,-0.001060924,-0.000904617,-0.001115588,-0.000837976,-0.000551228,-9.85E-05,0.000194043,0.000391286,0.000881388,0.000396953,0.000866727,0.001182642,0.00071227,0.001839035,0.001477109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000242528,0.000709471,0.001304726,0.001005603,0.000371327,0.000768353,0.000600175,0.000303971,0.000149922,0.000253365,-3.16E-05,2.19E-05,-0.000228342,-0.000128069,4.51E-05,-0.000234679,5.07E-05,0.000106268,-0.000203029,-0.000227477,-0.000202992,-0.000125679,-0.00029375,-0.000385937,-0.000379303,-8.30E-05,-0.000559075,-0.000464345,0.000220773,-0.000125406,-0.00023564,0.000262791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001902899,0.00145849,0.001463998,0.001087512,0.001237418,0.000785,0.000643794,0.000362936,-0.000241606,-5.86E-05,-0.000420819,-0.000656283,-0.000519997,-8.53E-05,-0.000607074,-0.000777878,-0.000711096,-0.000688012,-0.001167264,-0.001162593,-0.001082872,-0.000812547,-0.000977691,-0.000193483,-0.000438714,-0.000385356,-0.000373966,0.000292349,-0.000690209,-8.20E-05,-0.00026005,-6.65E-05,0.000268773,-0.000150287,0.000533259,0.000355837,0.000270677,0.000224954,0.001661672,0,0,0,0,0,0,0,0,0
421,46.89471059,0,0,0,0,0,-0.000509686,-0.000156567,-0.000335426,-5.18E-05,-7.60E-05,0.000136568,-0.000228133,0.000104241,0.000582403,0.000830133,0.000695511,0.000622391,0.000183461,-0.000147818,-0.000511611,-0.00092542,-0.0011828,-0.001187464,-0.001349046,-0.001080204,-0.0009508,-0.000706989,-0.000714625,-0.000682504,-0.000282884,-0.000124767,7.65E-05,-0.000531915,3.21E-05,0.000314754,2.49E-05,-0.001660844,-0.00316993,-0.002499961,0.001448008,0.00410422,0.002985311,0.00160965,0.001015689,-0.00033583,-0.000537414,-0.000374355,-0.00031238,7.54E-05,-0.000434119,-0.000737515,-0.000536684,-0.000794356,-0.000966264,-0.000708202,-0.000325637,-0.000389897,0.00034344,-0.0004027,0.000100556,0.000144911,-0.001179696,8.42E-05,-0.000848997,-0.001367347,-0.001442712,-0.000818847,-0.001726385,-0.001514463,-0.000758758,-0.00052277,0.000233351,0.00039687,0.00075961,0.001382276,0.001722336,0.001642872,0.001611722,0.001491173,0.002966679,-0.000488232,-0.001070714,-0.000207508,-0.001102808,0.001229606,8.41E-05,-0.001353451,-0.001763001,-0.002056242,-0.00194202,-0.001654696,-0.000940137,-0.000125955,0.00066553,0.000978321,0.002088023,0.000877919,0.000613073,0.001375445,0.001406288,0.001111095,0.000933706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414182,0.000444114,0.002020378,0.001857538,0.001649352,0.001416764,0.001386459,0.000874187,0.000686473,0.000851698,0.000112209,6.98E-05,6.38E-05,7.00E-05,0.00061138,0.000351321,0.000605684,0.000293951,0.000405718,-0.000303468,-0.000381627,0.000363647,-0.000112223,-0.000693107,-0.001539746,-0.001875366,-0.002242112,-0.001906242,-0.001294529,-0.000363074,-0.000319283,0.000732158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002059857,0.001289257,0.001824944,0.001215786,0.001184804,0.001274429,0.001404201,0.000422736,0.000380417,0.000258429,1.12E-06,-7.18E-05,0.000147963,-2.65E-06,-8.21E-06,-0.000182113,-0.000515414,-0.000122472,-0.000611296,-0.000672174,-0.000689635,-0.000682716,-0.000686579,-2.87E-05,-0.000695199,-0.000723045,-0.001176444,-0.000731253,-0.00126238,-0.000562658,-0.000266516,5.74E-05,0.000359198,-0.000621712,-0.000152364,0.000333577,0.000584733,0.000608839,0.000741487,0,0,0,0,0,0,0,0,0
422,49.57263087,0,0,0,0,0,0.001271485,0.001309074,0.000944525,0.001023185,0.000699572,0.000430564,-4.71E-06,0.000248544,0.000195848,0.000175141,0.000125462,6.75E-06,-0.000202575,-0.000400427,-0.000836987,-0.001051679,-0.001028189,-0.001275603,-0.001105477,-0.001138657,-0.001057491,-0.001046767,-0.001107399,-0.000911034,-0.000751727,-0.000665343,-0.000455649,-0.000613641,-0.000465566,-0.000253135,-0.000538051,-0.001051712,-0.001475317,-0.000268359,0.00193105,0.002699798,0.001218037,-0.000162985,-0.000227535,-0.001068697,-0.001133321,-0.000666544,-0.000480111,-6.83E-05,-1.44E-05,-0.000132039,7.63E-05,8.44E-05,0.000227203,0.000247557,0.000132944,0.000457034,0.00066283,0.000634005,0.000400143,0.000534428,0.000440186,3.35E-06,-0.000667681,-0.000757336,-0.001267951,-0.001220542,-0.001436528,-0.001186041,-0.001127053,-0.000815803,-0.000652069,-0.000297212,0.00022041,0.000538582,0.000817234,0.000781127,0.000963014,0.001100034,0.000492494,-0.00026051,0.000394153,0.000415557,-0.000868772,-0.001017068,-0.000667504,-0.000564104,-0.000533122,-0.000552682,-0.000517832,-0.000444987,-0.000164233,-0.000223701,0.000453206,0.000702116,0.001151958,0.000663264,0.002364717,0.000742541,0.00085736,0.000554669,0.001264178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000359657,-0.000539596,0.000829769,0.001403707,0.001263799,0.00143207,0.001283695,0.00125577,0.00071822,0.001162765,0.000590947,0.000495778,0.000240918,0.00027006,0.00024407,0.000207639,-0.00027258,3.64E-05,-0.000894985,-0.001251057,-0.001626722,-0.000716219,-0.000624803,-0.000972605,-0.001102385,-0.001073501,-0.001250348,-0.000746544,-0.000225063,-0.000186087,-0.000244414,-4.64E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001200901,0.001265315,0.001146857,0.000592395,0.00078192,0.001034128,0.000908987,0.000567641,0.000442377,0.000271969,3.65E-05,-0.000306781,-0.000337596,-5.62E-05,-0.000299951,-9.71E-05,-0.000251088,-0.000350633,-0.000709569,-0.00064885,-0.000580294,-0.000476577,-0.000663363,-0.000259754,-9.44E-05,-0.000280019,3.82E-05,0.000568873,-2.52E-05,8.71E-05,-0.000335557,0.000176452,-0.00015283,-0.000252434,2.46E-06,0.000350281,-9.64E-05,0.000147028,0.000544973,0,0,0,0,0,0,0,0,0
423,47.53426388,0,0,0,0,0,-0.000560545,-0.00078105,-0.0003814,0.000297527,-0.000712394,0.00041041,-0.00044725,0.000651457,0.000392022,0.001031442,0.000723205,0.00060527,0.000430815,0.00022274,-0.000104397,-0.000309496,-0.00070911,-0.000355745,-0.000551688,-0.000477218,-0.000304841,-0.000539689,-0.000513419,-0.00048711,-0.000598667,0.000449435,-1.81E-05,6.30E-06,0.000266007,-8.51E-05,-0.00028328,-0.001109365,-0.002814401,-0.001958934,0.000356242,0.00250441,0.002150991,0.00212601,0.000113955,0.000223433,-0.00011802,-4.39E-05,-0.000620036,0.000624627,-2.86E-05,-0.000242526,0.000150115,-0.000381538,-5.98E-05,-0.000244832,-0.000498922,0.000650668,-3.66E-05,-0.000761168,-0.001929849,-0.000216936,-0.001671755,-6.67E-05,0.000877288,-0.001052477,-0.000832637,-0.00094447,-0.001940825,-0.001524562,-0.001300122,-0.000641012,-0.000632799,-0.000103965,0.000648637,0.000693547,0.001860126,0.001614257,0.001732159,0.00139552,0.003511302,-0.000358208,-0.001843361,0.000146198,-0.001059208,0.001692659,0.000748864,-0.001141221,-0.002019755,-0.001359678,-0.001797189,-0.00220444,-0.001826378,-0.00029792,0.000452393,0.000716781,0.00162215,0.000677161,0.003112563,0.000930027,0.000588249,-0.000243491,0.001997791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000616146,-0.000367344,0.000624242,0.00135925,0.00150397,0.001801364,0.002362762,0.001777174,0.002553005,0.001657204,0.001199307,0.001715442,0.000914272,0.0010597,0.000931773,0.000615529,-0.000348237,0.000214429,-0.001186654,-0.001780339,-0.001234154,-0.001604373,-0.000949495,-0.000416557,-0.001288854,-0.000956482,-0.001530081,-0.002191101,0.00154379,-0.000524228,-0.000965001,-0.001053219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001492867,0.000578744,0.001554934,0.001439369,0.001446183,0.001770087,0.001795218,0.001510385,0.000700124,9.71E-05,0.000449688,0.000339549,-0.000677864,-0.000296745,-0.000473976,-0.000711026,-0.00076377,-0.001317714,-0.001436773,-0.001362554,-0.001140541,-0.00081379,-0.000407794,-1.76E-05,7.75E-05,0.000133259,0.000198714,0.000799073,-0.001127294,-0.000626216,0.000104736,0.000207339,-0.000254281,-0.000771854,-0.000698879,-0.000817852,-0.001681169,-0.000393956,0.000917485,0,0,0,0,0,0,0,0,0
424,48.79235918,0,0,0,0,0,-0.000222018,0.000294047,0.000109234,0.001037985,0.000623093,0.000604085,8.40E-06,0.00072214,0.000658267,0.000986276,0.00072341,0.000721154,0.000255713,-9.48E-05,-0.000415029,-0.000943012,-0.001144131,-0.0012718,-0.001428716,-0.001146644,-0.000912593,-0.000805133,-0.000750007,-0.000724983,-0.000563848,-1.44E-05,-0.000235489,-0.000215862,-2.72E-05,-1.96E-05,-0.000348981,-0.001321317,-0.002017987,-0.001118805,0.000908939,0.002856999,0.002567464,0.001823642,-0.000513442,-0.000743557,-0.000534511,-0.000627081,-0.00057138,-0.000392924,-0.000514662,-0.000467041,-0.000329972,-0.000362832,-9.50E-05,-0.000212723,0.000228639,0.000912252,0.000418596,0.000767834,0.001087891,0.000333097,-0.001636953,0.000741199,-0.000930185,-0.001147183,-0.000829282,-0.000969291,-0.001177731,-0.000726017,-0.000912897,-0.000267377,0.00012672,0.000463105,0.000775172,0.001017725,0.001056043,0.001120303,0.001481639,0.00077623,0.000885611,-0.000472201,0.000424573,-0.000416597,-0.001547201,0.00011026,-0.00148284,-0.001545449,-0.001546477,-0.001324553,-0.000714626,-0.000645673,-0.000865554,-0.00091741,-0.00039253,-0.000366551,0.00014165,-0.000476098,0.00154657,0.001288795,0.001594023,0.001329816,0.001075003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000991463,0.000218722,0.000436272,0.00134698,0.000915423,0.001043278,0.001134816,0.000959075,0.001006806,0.000960652,0.000402531,0.000584111,0.000174171,1.08E-05,0.000636967,0.001075628,0.000575116,0.000442982,6.62E-06,-0.000194865,-0.000579929,-0.000248539,-0.000293188,-0.000114104,-0.000267863,-0.00040521,-0.000859281,-0.000541763,-0.000210442,0.000267477,2.76E-05,-0.000394827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001700561,0.001503791,0.00178842,0.000817587,0.000631515,0.000946841,0.000977649,0.000157964,0.000140281,4.29E-05,-4.97E-05,-0.000210763,-0.00033232,-0.000188012,-0.000873902,-0.000167248,-5.63E-05,-0.000371755,-0.000250429,-0.000124539,-0.000802386,0.000439076,-0.000722004,-0.000387927,-0.000288013,-0.000265132,-0.000440441,0.000328227,-0.000602398,-0.000781343,-0.000870106,-0.000819232,-0.000122946,-0.000933506,-0.00157818,5.54E-05,-0.000750273,-0.000556356,-0.001928182,0,0,0,0,0,0,0,0,0
425,48.78704674,0,0,0,0,0,-0.001210049,-0.000398097,-1.67E-05,0.000255583,0.000132408,0.000400538,0.000210866,0.000537598,0.000792675,0.000866918,0.000600985,0.000489723,-0.000101156,-0.000659749,-0.001060014,-0.001507118,-0.001579158,-0.0013252,-0.001293162,-0.001014015,-0.000872429,-0.000695307,-0.000538849,-0.000313594,1.51E-05,0.000426469,0.000363326,0.000250055,0.000515821,0.000807315,0.000800655,-0.000268673,-0.001372698,-0.001276946,0.001356179,0.00251754,0.002124684,0.001459756,0.001377185,-2.69E-05,-0.000297175,-0.000247521,-0.000358353,-0.000321634,-0.000974599,-0.000803393,-0.000715579,-0.0011023,-0.000991955,-0.00097758,-0.00070569,-0.000375621,-8.75E-05,2.53E-05,-0.000502458,0.000880955,-0.002063271,0.001025541,0.000662152,-0.000521677,-7.46E-06,-0.000703214,-0.001009186,-0.001047013,-0.000400416,-0.000264453,0.000200902,0.000177504,0.000509479,0.001028065,0.001483803,0.001343382,0.001468729,0.001858199,0.002060915,-0.000617274,-0.001472408,-0.000714265,-0.001178951,0.000322105,0.00010403,-0.000592038,-0.00098866,-0.001077896,-0.001089379,-0.00097002,-0.000708318,-0.000333118,0.000212492,0.000207211,0.001356135,0.000296095,0.000511489,0.001170873,0.000492051,0.000587229,0.000758543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000102601,0.001039298,0.000909892,0.001454736,0.001169646,0.001144426,0.000870922,0.001170684,0.000760772,0.000618131,0.000229286,6.56E-05,0.000138089,-0.000116301,0.000284715,-8.68E-05,-7.85E-05,0.000129335,0.000179521,-0.000281775,-0.000206417,-0.000364143,-0.000257774,-0.000340925,-0.000416051,-0.000212965,-0.000416103,-0.000442273,9.79E-06,-6.57E-05,-0.00067371,-0.000382103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001339015,0.001311622,0.001415081,0.001159109,0.000869538,0.000678544,0.000759402,0.000228503,-0.000275776,-3.91E-05,-0.000543853,-0.000318278,-0.000402016,-0.000512422,-0.00065383,-0.000403602,-0.000879509,-0.00075654,-0.000943028,-0.001053775,-0.000972372,-0.000872433,-0.00088343,-0.000628103,-0.000813193,-0.000650185,-0.000616527,-0.000149752,-0.000875932,-0.00012021,-0.000171952,6.69E-05,0.000636613,-0.000316795,0.000665411,0.000356211,-0.000518795,0.000276317,0.001173128,0,0,0,0,0,0,0,0,0
426,48.26216322,0,0,0,0,0,0.000405996,0.000812397,0.000693528,0.000933846,0.000378241,0.000563899,0.000110222,0.000471984,0.000447652,0.000526178,0.000585663,0.000693289,0.000322084,4.21E-06,-0.000407165,-0.000929826,-0.00129348,-0.001311333,-0.001515716,-0.001501412,-0.001430181,-0.001326654,-0.00118278,-0.001116051,-0.00102233,-0.000647102,-4.91E-05,-0.000435288,3.44E-05,0.000335878,0.000182576,-0.000746557,-0.0016065,-0.001612653,0.001188745,0.003054827,0.002138778,0.001333473,0.000870612,-0.000257935,-0.000493047,-0.000471932,-0.000484181,-0.000360066,-0.000253603,-0.000114581,-8.96E-05,-0.000331432,-0.000491003,-0.000229695,0.00019289,0.000156077,0.000122819,1.90E-05,0.000132161,0.000605841,-0.001137882,-0.000457155,-0.000768505,-0.001653774,-0.00165833,-0.001416842,-0.001385548,-0.00130653,-0.001197862,-0.000779948,5.94E-06,0.000365615,0.000811915,0.001361605,0.001651978,0.001483117,0.001305103,0.001464819,0.002056481,-0.000330007,-0.000229823,0.000285719,-0.000977297,0.000570546,-0.000135581,-0.001296063,-0.001887282,-0.001876125,-0.00175401,-0.001790645,-0.001284634,-0.000583638,-0.000262347,0.000626479,0.001732889,0.00060596,0.001881461,0.001738456,0.000875607,0.001123597,0.000735569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000606612,-0.000234413,0.00106251,0.001806152,0.001627393,0.001764037,0.001732872,0.001394771,0.0016939,0.001085435,0.000815337,0.000754259,0.000543081,0.000127881,0.000844978,7.53E-05,0.000254538,-5.33E-05,-0.000148221,-0.000562873,-0.000108557,3.07E-06,-0.000380738,-0.000470189,-0.001080911,-0.000793962,-0.001014533,-0.000886642,2.14E-05,0.000295646,8.88E-05,-9.86E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001771939,0.00134939,0.001608766,0.001332085,0.001131415,0.001191476,0.00083763,0.000524138,-6.25E-05,0.000107534,-0.000292661,-0.000383946,-0.000532992,-0.000565301,-0.000958691,-0.000639252,-0.0006965,-0.000486538,-0.001029582,-0.000971798,-0.001499873,-0.000786635,-0.001013966,-0.000544167,-0.000488443,-0.000923118,-0.00096678,0.000281875,-0.000986119,-0.000622143,-0.000223824,0.000185126,-0.000280752,0.000141407,-0.000694434,0.000171684,-0.000351666,0.00068874,0.001170056,0,0,0,0,0,0,0,0,0
427,48.70979613,0,0,0,0,0,0.00054482,0.000448106,0.001096338,0.000713347,0.000289805,0.000389602,0.000330731,0.000311883,0.00029645,0.000425807,0.000180594,0.000105676,-0.000331707,-0.000726811,-0.000824146,-0.001066489,-0.001003573,-0.000891823,-0.001142166,-0.000926813,-0.000895291,-0.000939132,-0.000697385,-0.000867098,-0.000786368,-0.000699826,-0.000427278,-0.000717068,-0.000486313,-0.000470026,-0.000560478,-0.00065203,-0.001074427,-0.001382558,0.000491631,0.002370593,0.002303686,0.002204534,0.001284808,0.000469957,0.000221526,-0.000204125,0.000206141,-9.56E-05,-0.000961652,-0.00069486,-0.00048105,-0.000625611,-0.000695633,-0.000914407,-0.000694603,-0.00042804,-0.000233036,-0.00070459,-0.000989554,0.000490592,-0.001288671,-0.000738024,-0.000429658,-0.001241049,-0.001473306,-0.001151786,-0.001361969,-0.001636169,-0.001126418,-0.000959203,1.74E-05,-0.000349491,0.000365872,0.00107281,0.002141965,0.001836097,0.00158653,0.001895355,0.002773807,0.000304495,-0.00065318,-0.000823952,-0.000814327,0.001540188,0.000995837,-0.00068426,-0.001466003,-0.001192594,-0.001335105,-0.000842973,-0.000572103,0.000211656,0.0008394,0.00078703,0.001869357,0.001045726,0.00160849,0.000699559,0.000467953,-3.04E-06,0.000753735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000283366,0.000322247,0.001437449,0.002330994,0.00182874,0.001883784,0.001723371,0.001114798,0.001158524,0.000581298,0.000265747,0.000399474,0.000194313,-0.000278846,-0.000210107,-0.000486693,0.000193502,0.000186386,-0.000911945,-0.000814923,-0.000836156,-0.000438779,-0.000832671,-0.000655982,-0.001191047,-0.000861648,-0.00114608,-0.001295857,0.000297831,-0.000294859,-0.000249344,-0.000341871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012017,0.000808005,0.001494407,0.000471831,0.000781688,0.000538759,0.000755945,0.00042859,7.99E-05,0.000528924,0.000207779,-3.89E-05,-0.000146487,-0.00022661,-0.000360804,-0.000208101,-0.000225003,-0.000293464,-0.000427379,-0.000530979,-0.000259664,0.000528279,-5.01E-05,0.000334007,7.05E-05,-4.12E-05,-7.72E-05,-0.000166417,-0.001034873,-0.000873688,-1.12E-05,-0.000122962,-6.26E-05,-0.000679747,0.000252678,-0.000565273,-0.001308964,-0.000515724,0.001217506,0,0,0,0,0,0,0,0,0
